matrix,Nrows,Ncols,Nnnz,AvgNnnz,Density,MaxRowNnnz,MinRowNnnz,StdRowNnnz,NDiags,NTrueDiags
rbsb480,480,480,17088,35.6,0.0741667,36,35,0.489898,870,0
rdb1250,1250,1250,7300,5.84,0.004672,6,4,0.383667,7,7
rdb1250l,1250,1250,7300,5.84,0.004672,6,4,0.383667,7,7
rdb200,200,200,1120,5.6,0.028,6,4,0.565685,7,7
rdb200l,200,200,1120,5.6,0.028,6,4,0.565685,7,7
rdb2048,2048,2048,12032,5.875,0.00286865,6,4,0.342327,7,7
rdb2048_noL,2048,2048,12032,5.875,0.00286865,6,4,0.342327,7,7
rdb3200l,3200,3200,18880,5.9,0.00184375,6,4,0.308221,7,7
rdb450,450,450,2580,5.73333,0.0127407,6,4,0.48074,7,7
rdb450l,450,450,2580,5.73333,0.0127407,6,4,0.48074,7,7
rdb5000,5000,5000,29600,5.92,0.001184,6,4,0.277128,7,7
rdb800l,800,800,4640,5.8,0.00725,6,4,0.424264,7,7
rdb968,968,968,5632,5.81818,0.00601052,6,4,0.406558,7,7
rdist1,4134,4134,94408,22.837,0.00552418,81,1,18.8002,459,0
rdist2,3198,3198,56934,17.803,0.00556692,61,1,13.7562,406,0
rdist3a,2398,2398,61896,25.8115,0.0107638,93,1,21.5441,316,72
reorientation_1,677,677,7326,10.8213,0.0159842,632,1,24.3518,829,11
reorientation_2,1544,1544,17910,11.5997,0.00751279,1448,1,36.9461,1857,15
reorientation_3,2513,2513,32166,12.7998,0.00509345,2360,1,47.2095,3001,17
reorientation_4,2717,2717,33630,12.3776,0.00455562,2552,1,49.0699,3241,15
reorientation_5,2904,2904,35590,12.2555,0.00422022,2728,1,50.7184,3461,15
reorientation_6,3006,3006,37342,12.4225,0.00413256,2824,1,51.6109,3581,15
reorientation_7,3057,3057,37150,12.1524,0.00397528,2872,1,52.0333,3641,15
reorientation_8,3108,3108,37894,12.1924,0.00392291,2920,1,52.4658,3701,15
Reuters911,13332,13332,296076,22.2079,0.00166576,2265,0,66.741,25200,0
rgg010,10,10,76,7.6,0.76,10,4,1.95959,19,11
rgg_n_2_15_s0,32768,32768,320480,9.78027,0.00029847,24,0,3.15509,916,0
rgg_n_2_16_s0,65536,65536,684254,10.4409,0.000159315,27,0,3.24781,1434,0
rgg_n_2_17_s0,131072,131072,1.45751e+06,11.1199,8.4838e-05,28,0,3.34422,1974,0
rgg_n_2_18_s0,262144,262144,3.09457e+06,11.8048,4.50319e-05,31,0,3.44855,3390,0
rgg_n_2_19_s0,524288,524288,6.53953e+06,12.4732,2.37907e-05,30,0,3.54345,6018,0
rgg_n_2_20_s0,1.04858e+06,1.04858e+06,1.37832e+07,13.1447,1.25358e-05,36,0,3.62826,7922,0
rgg_n_2_21_s0,2.09715e+06,2.09715e+06,2.8976e+07,13.8168,6.58838e-06,37,0,3.73264,9528,0
rgg_n_2_22_s0,4.1943e+06,4.1943e+06,6.07184e+07,14.4764,3.45144e-06,36,0,3.81233,14384,0
rgg_n_2_23_s0,8.38861e+06,8.38861e+06,1.27003e+08,15.1399,1.80482e-06,40,0,3.89471,20624,0
rgg_n_2_24_s0,1.67772e+07,1.67772e+07,2.65114e+08,15.802,9.41876e-07,40,0,3.98007,30600,0
ri2010,25181,25181,125750,4.99384,0.000198318,44,1,2.96347,20930,0
rim,22560,22560,1.01495e+06,44.989,0.00199419,112,1,26.5756,960,84
RM07R,381689,381689,3.7465e+07,98.1557,0.000257162,295,1,68.685,286539,162
rma10,46835,46835,2.374e+06,50.6886,0.00108228,145,4,27.7806,17367,25
road_central,1.40818e+07,1.40818e+07,3.38668e+07,2.405,1.70788e-07,8,1,0.929259,1.03639e+06,0
roadNet-CA,1.97128e+06,1.97128e+06,5.53321e+06,2.80691,1.4239e-06,12,0,1.00528,114016,2
roadNet-PA,1.09092e+06,1.09092e+06,3.0838e+06,2.82678,2.59119e-06,9,0,1.02578,66412,2
roadNet-TX,1.39338e+06,1.39338e+06,3.84332e+06,2.75827,1.97955e-06,12,0,1.03703,71598,2
road_usa,2.39473e+07,2.39473e+07,5.77086e+07,2.40981,1.0063e-07,9,1,0.92899,3.4466e+06,0
robot,120,120,870,7.25,0.0604167,26,1,7.25976,110,5
Roget,1022,1022,5075,4.96575,0.00485886,22,0,3.62123,1107,2
rotor1,100,100,708,7.08,0.0708,41,1,7.04227,142,5
rotor2,791,791,10685,13.5082,0.0170774,43,1,10.5516,418,22
rw136,136,136,479,3.52206,0.0258975,4,1,0.756996,31,2
rw496,496,496,1859,3.74798,0.00755642,4,1,0.581117,61,2
rw5151,5151,5151,20199,3.92137,0.000761284,4,1,0.337622,201,2
S10PI_n,682,682,1633,2.39443,0.00351089,8,1,0.66863,155,3
S10PI_n1,528,528,1317,2.49432,0.00472409,8,0,0.65998,97,3
s1rmq4m1,5489,5489,281111,51.2135,0.00933021,54,13,6.95526,235,63
s1rmt3m1,5489,5489,219521,39.9929,0.00728601,42,7,5.18488,229,51
S20PI_n,1182,1182,2881,2.43739,0.00206209,12,1,0.653552,171,3
S20PI_n1,1028,1028,2547,2.47763,0.00241014,8,0,0.587222,97,3
s2rmq4m1,5489,5489,281111,51.2135,0.00933021,54,13,6.95526,235,63
s2rmt3m1,5489,5489,219521,39.9929,0.00728601,42,7,5.18488,229,51
s3dkq4m2,90449,90449,4.82089e+06,53.2996,0.000589277,54,13,3.6303,661,63
s3dkt3m2,90449,90449,3.75346e+06,41.4981,0.000458801,42,7,2.6822,655,51
s3rmq4m1,5489,5489,281111,51.2135,0.00933021,54,13,6.95526,235,63
s3rmt3m1,5489,5489,219521,39.9929,0.00728601,42,7,5.18488,229,51
s3rmt3m3,5357,5357,207695,38.7708,0.0072374,48,7,7.05805,4737,61
S40PI_n,2182,2182,5341,2.44775,0.00112179,12,1,0.587661,171,3
S40PI_n1,2028,2028,5007,2.46893,0.00121742,8,0,0.545306,97,3
s4dkt3m2,90449,90449,3.75346e+06,41.4981,0.000458801,42,7,2.6822,655,51
S80PI_n,4182,4182,10261,2.45361,0.000586707,12,1,0.546827,171,3
S80PI_n1,4028,4028,9927,2.4645,0.000611842,8,0,0.52256,97,3
Sandi_authors,86,86,248,2.88372,0.0335316,12,1,2.30983,104,0
saylr1,238,238,1128,4.7395,0.0199138,5,3,0.475663,5,5
saylr3,1000,1000,3750,3.75,0.00375,7,1,2.01581,7,7
saylr4,3564,3564,22316,6.2615,0.00175688,7,3,0.746161,7,7
sc2010,181908,181908,893160,4.90995,2.69914e-05,69,1,3.03618,32992,0
SciMet,3084,3084,10413,3.37646,0.00109483,104,0,6.64946,2395,0
scircuit,170998,170998,958936,5.60788,3.2795e-05,353,1,4.39216,159419,3
sd2010,88360,88360,410722,4.64828,5.26062e-05,79,1,2.42221,18084,0
se,32768,32768,98300,2.99988,9.1549e-05,3,1,0.0156245,32766,2
semeion_10NN,1593,1593,22226,13.9523,0.0087585,35,10,4.07019,2842,0
Serena,1.39135e+06,1.39135e+06,6.45317e+07,46.3807,3.3335e-05,249,15,9.24594,163157,21
shallow_water1,81920,81920,327680,4,4.88281e-05,4,4,0,1331,5
shallow_water2,81920,81920,327680,4,4.88281e-05,4,4,0,1331,5
shar_te2-b3,200200,200200,800800,4,1.998e-05,4,4,0,336965,0
sherman1,1000,1000,3750,3.75,0.00375,7,1,2.01581,7,7
sherman2,1080,1080,23094,21.3833,0.0197994,42,1,12.4448,67,43
sherman3,5005,5005,20033,4.0026,0.00079972,7,1,2.66329,7,7
sherman4,1104,1104,3786,3.42935,0.00310629,7,1,2.52927,7,7
sherman5,3312,3312,20793,6.27808,0.00189556,21,1,6.744,29,12
shermanACa,3432,3432,25220,7.34848,0.00214117,2498,1,43.3306,5309,1
shermanACb,18510,18510,145149,7.84165,0.000423644,10405,1,99.9495,26955,1
shermanACd,6136,6136,53329,8.69117,0.00141642,5181,1,67.9166,10309,1
ship_001,34920,34920,4.64423e+06,132.996,0.0038086,438,18,55.1994,51411,89
ship_003,121728,121728,8.08603e+06,66.4271,0.000545701,144,18,18.694,7319,23
shipsec1,140874,140874,7.8134e+06,55.4638,0.000393712,102,24,11.0748,10475,11
shipsec5,179860,179860,1.01131e+07,56.2276,0.000312619,126,12,12.0811,7847,11
shipsec8,114919,114919,6.6534e+06,57.8964,0.000503802,132,15,14.2957,9125,25
shl_0,663,663,1687,2.54449,0.00383785,422,1,16.4916,566,0
shl_200,663,663,1726,2.60332,0.00392657,440,1,17.1007,634,0
shl_400,663,663,1712,2.5822,0.00389472,426,1,16.5475,641,0
shock-9,36476,36476,142580,3.90887,0.000107163,4,2,0.309635,1328,2
shuttle_eddy,10429,10429,103599,9.93374,0.000952512,27,4,2.27607,2355,9
shyy161,76480,76480,329762,4.31174,5.63774e-05,6,1,1.25315,7,7
shyy41,4720,4720,20042,4.24619,0.000899616,6,1,1.26975,7,7
Si10H16,17077,17077,875923,51.2926,0.0030036,393,7,62.7946,9535,13
Si2,769,769,17801,23.1482,0.0301017,61,12,9.03649,1013,13
Si34H36,97569,97569,5.15638e+06,52.8485,0.000541653,494,17,68.9347,31601,13
Si41Ge41H72,185639,185639,1.50113e+07,80.8627,0.000435591,662,13,126.972,58371,13
Si5H12,19896,19896,738598,37.1229,0.00186585,351,14,31.1598,13307,13
Si87H76,240369,240369,1.06616e+07,44.3553,0.00018453,361,17,39.6912,56023,13
Sieber,2290,2290,14873,6.49476,0.00283614,2289,4,67.4708,4579,4
SiH4,5041,5041,171903,34.101,0.00676472,205,13,32.8301,3975,13
SiNa,5743,5743,198787,34.6138,0.00602713,250,11,32.8184,4389,13
sinc12,7500,7500,294986,39.3315,0.0052442,75,1,22.9511,5061,0
sinc15,11532,11532,568526,49.2999,0.00427505,93,1,28.6397,7674,0
sinc18,16428,16428,973826,59.2784,0.00360838,111,1,34.3186,10827,0
SiO,33401,33401,1.31766e+06,39.4496,0.00118109,584,7,58.0204,16069,13
SiO2,155331,155331,1.12835e+07,72.6417,0.000467657,2749,15,294.169,61909,13
sit100,10262,10262,61046,5.94874,0.000579687,10,2,1.60342,8557,1
skirt,12598,12598,196520,15.5993,0.00123824,33,1,6.30962,1583,7
SmaGri,1059,1059,4919,4.64495,0.00438616,232,0,14.7547,985,0
SmallW,396,396,994,2.5101,0.00633864,147,0,10.9204,287,0
smallworld,100000,100000,999996,9.99996,9.99996e-05,17,5,1.34338,113640,10
sme3Da,12504,12504,874887,69.9686,0.00559569,345,24,34.929,24717,5
sme3Db,29067,29067,2.08106e+06,71.5954,0.00246312,345,24,37.0664,57465,5
sme3Dc,42930,42930,3.14866e+06,73.344,0.00170845,405,24,36.9837,84775,5
smt,25710,25710,3.75318e+06,145.981,0.005678,414,52,47.5173,28051,183
soc-Epinions1,75888,75888,508837,6.7051,8.83553e-05,1801,0,26.015,80891,0
soc-LiveJournal1,4.84757e+06,4.84757e+06,6.89938e+07,14.2326,2.93604e-06,20293,0,36.0803,5.8286e+06,0
soc-Pokec,1.6328e+06,1.6328e+06,3.06226e+07,18.7546,1.14861e-05,8763,0,32.1413,2.16239e+06,0
soc-sign-bitcoin-alpha,3783,3783,24186,6.39334,0.00169002,490,0,18.2922,6298,0
soc-sign-bitcoin-otc,5881,5881,35592,6.05203,0.00102908,763,0,21.0866,7522,0
soc-sign-epinions,131828,131828,841372,6.38235,4.84142e-05,2070,0,32.9468,195292,0
soc-sign-Slashdot081106,77357,77357,516575,6.67781,8.63245e-05,426,0,23.6926,100320,0
soc-sign-Slashdot090216,81871,81871,545671,6.66501,8.14087e-05,428,0,23.5124,106309,0
soc-sign-Slashdot090221,82144,82144,549202,6.68584,8.13918e-05,428,0,23.5717,106776,0
soc-Slashdot0811,77360,77360,905468,11.7046,0.0001513,2508,0,36.8439,95689,1
soc-Slashdot0902,82168,82168,948464,11.543,0.00014048,2511,0,36.9179,102080,1
spaceShuttleEntry_1,560,560,6891,12.3054,0.0219739,517,2,21.7284,601,15
spaceShuttleEntry_2,1428,1428,24073,16.8578,0.0118052,1323,2,35.0148,1481,25
spaceShuttleEntry_3,1834,1834,28757,15.6799,0.00854958,1700,2,39.7191,1887,21
spaceShuttleEntry_4,2450,2450,39669,16.1914,0.00660875,2272,2,45.868,2503,23
spaceStation_1,99,99,927,9.36364,0.0945822,17,1,5.12757,127,13
spaceStation_10,1272,1272,17478,13.7406,0.0108023,166,1,8.022,487,21
spaceStation_11,1364,1364,18954,13.8959,0.0101876,178,1,8.08148,511,21
spaceStation_12,1410,1410,19728,13.9915,0.00992304,184,1,8.12456,523,21
spaceStation_13,1617,1617,23649,14.6252,0.00904467,211,1,8.51086,579,25
spaceStation_14,1640,1640,24324,14.8317,0.00904372,214,1,8.69705,587,25
spaceStation_2,329,329,5817,17.6809,0.0537412,43,1,8.39805,241,35
spaceStation_3,467,467,5103,10.9272,0.0233987,61,1,5.68584,261,17
spaceStation_4,950,950,13626,14.3432,0.0150981,124,1,7.46614,397,25
spaceStation_5,1019,1019,15219,14.9352,0.0146568,133,1,7.80678,417,25
spaceStation_6,1111,1111,17595,15.8371,0.0142548,145,1,8.38474,445,27
spaceStation_7,1134,1134,18252,16.0952,0.0141933,148,1,8.56265,453,27
spaceStation_8,1157,1157,18945,16.3742,0.0141523,151,1,8.76875,461,27
spaceStation_9,1180,1180,19674,16.6729,0.0141296,154,1,9.00206,469,29
sparsine,50000,50000,1.54899e+06,30.9798,0.000619595,56,6,11.1545,83265,1
Spectro_10NN,531,531,7422,13.9774,0.0263228,29,10,3.34116,994,0
sphere2,66,66,450,6.81818,0.103306,7,5,0.57496,33,13
sphere3,258,258,1794,6.95349,0.0269515,7,5,0.30143,75,9
spiral,1434,1434,18228,12.7113,0.00886422,99,2,20.5452,1017,3
spmsrtls,29995,29995,229947,7.66618,0.000255582,8,4,0.472707,9,9
srb1,54924,54924,2.96215e+06,53.9318,0.000981936,270,36,4.90225,26741,63
ss,1.65268e+06,1.65268e+06,3.47536e+07,21.0286,1.2724e-05,43,1,11.2197,1.67579e+06,29
ss1,205282,205282,845089,4.11672,2.0054e-05,8,1,2.94978,31743,7
sstmodel,3345,3345,22749,6.8009,0.00203315,18,1,3.96379,303,5
Stanford,281903,281903,2.3125e+06,8.20317,2.90992e-05,38606,0,166.332,486348,0
Stanford_Berkeley,683446,683446,7.58338e+06,11.0958,1.62351e-05,83448,0,284.832,337674,2
std1_Jac2,21982,21982,1.24873e+06,56.807,0.00258425,898,1,145.588,8346,0
std1_Jac3,21982,21982,1.45585e+06,66.2291,0.00301288,1030,1,169.296,8387,0
std1_Jac3_db,21982,21982,531826,24.1937,0.00110061,211,1,51.3577,1119,1
steam1,240,240,3762,15.675,0.0653125,21,9,3.48488,111,5
steam2,600,600,13760,22.9333,0.0382222,28,16,3.15524,141,45
steam3,80,80,928,11.6,0.145,12,8,1.2,29,25
StocF-1465,1.46514e+06,1.46514e+06,2.10054e+07,14.3368,9.7853e-06,189,1,2.57378,73233,3
stokes128,49666,49666,558594,11.247,0.000226453,13,5,2.3866,1041,9
stokes64,12546,12546,140034,11.1616,0.000889658,13,5,2.41403,529,9
stokes64s,12546,12546,140034,11.1616,0.000889658,13,5,2.41403,529,9
stomach,213360,213360,3.02165e+06,14.1622,6.6377e-05,19,7,5.88636,6478,19
str_0,363,363,2454,6.76033,0.0186235,34,1,7.341,424,0
str_200,363,363,3068,8.45179,0.0232832,30,1,7.95786,581,0
str_400,363,363,3157,8.69697,0.0239586,33,1,8.10956,607,0
str_600,363,363,3279,9.03306,0.0248845,33,1,8.43768,627,0
Stranke94,10,10,90,9,0.9,9,9,0,18,14
struct3,53570,53570,1.17369e+06,21.9095,0.000408989,27,6,4.29755,65,27
struct4,4350,4350,237798,54.6662,0.0125669,90,21,21.8357,211,111
sts4098,4098,4098,72356,17.6564,0.00430855,784,4,19.4297,4921,9
stufe,1036,1036,3736,3.60618,0.00348087,4,2,0.496436,408,4
stufe-10,24010,24010,92828,3.86622,0.000161026,4,2,0.341147,820,2
swang1,3169,3169,20841,6.57652,0.00207527,10,3,0.907473,3985,3
swang2,3169,3169,20841,6.57652,0.00207527,10,3,0.907473,3985,3
sx-askubuntu,159316,159316,596933,3.74685,2.35183e-05,4966,0,43.4318,178978,1
sx-mathoverflow,24818,24818,239978,9.66951,0.000389617,1849,0,54.4713,38863,1
sx-stackoverflow,2.60198e+06,2.60198e+06,3.62334e+07,13.9254,5.35184e-06,38148,0,137.85,4.12107e+06,1
sx-superuser,194085,194085,924886,4.76537,2.4553e-05,14255,0,61.421,234370,1
t2dah,11445,11445,176117,15.3881,0.00134453,21,8,3.86902,461,31
t2dah_a,11445,11445,176117,15.3881,0.00134453,21,8,3.86902,461,31
t2dah_e,11445,11445,176117,15.3881,0.00134453,21,8,3.86902,461,31
t2dal,4257,4257,37465,8.8008,0.00206737,9,4,0.753206,173,9
t2dal_a,4257,4257,37465,8.8008,0.00206737,9,4,0.753206,173,9
t2dal_bci,4257,4257,37465,8.8008,0.00206737,9,4,0.753206,173,9
t2dal_e,4257,4257,4257,1,0.000234907,1,1,0,1,1
t2d_q4,9801,9801,87025,8.8792,0.000905948,9,4,0.593211,9,9
t2d_q9,9801,9801,87025,8.8792,0.000905948,9,4,0.593211,9,9
t2em,921632,921632,4.59083e+06,4.9812,5.40476e-06,5,1,0.273591,1711,3
t3dh,79171,79171,4.3521e+06,54.9709,0.000694332,81,20,14.5241,6657,11
t3dh_a,79171,79171,4.3521e+06,54.9709,0.000694332,81,20,14.5241,6657,11
t3dh_e,79171,79171,4.3521e+06,54.9709,0.000694332,81,20,14.5241,6657,11
t3dl,20360,20360,509866,25.0425,0.00122999,27,8,3.93079,2965,9
t3dl_a,20360,20360,509866,25.0425,0.00122999,27,8,3.93079,2965,9
t3dl_e,20360,20360,20360,1,4.91159e-05,1,1,0,1,1
t520,5563,5563,286341,51.4724,0.00925263,180,20,8.68462,409,99
t60k,60005,60005,178880,2.98108,4.96806e-05,3,2,0.136225,5308,2
tandem_dual,94069,94069,460493,4.89527,5.20391e-05,5,2,0.317189,32761,5
tandem_vtx,18454,18454,253350,13.7287,0.000743943,35,4,3.32895,29725,7
ted_A,10605,10605,424587,40.0365,0.00377525,147,1,37.1958,4407,38
ted_A_unscaled,10605,10605,424587,40.0365,0.00377525,147,1,37.1958,4407,38
ted_B,10605,10605,144579,13.6331,0.00128553,49,1,12.1511,73,25
ted_B_unscaled,10605,10605,144579,13.6331,0.00128553,49,1,12.1511,73,25
TEM152078,152078,152078,6.45933e+06,42.4738,0.000279289,110,12,16.5979,42327,27
TEM181302,181302,181302,7.83901e+06,43.2373,0.000238482,110,12,16.6936,51819,31
TEM27623,27623,27623,439469,15.9095,0.000575952,28,6,3.01861,7725,11
test1,392908,392908,1.29682e+07,33.0057,8.40036e-05,93,5,10.1507,59049,5
thermal,3456,3456,66528,19.25,0.00557002,27,12,4.96865,33,27
thermal1,82654,82654,574458,6.95015,8.40873e-05,11,1,0.876773,32513,5
thermal2,1.22804e+06,1.22804e+06,8.58031e+06,6.98697,5.68951e-06,11,1,0.811404,666019,5
thermomech_dK,204316,204316,2.84623e+06,13.9305,6.81812e-05,20,7,1.43051,278491,3
thermomech_dM,204316,204316,1.42312e+06,6.96527,3.40907e-05,10,4,0.71524,130051,1
thermomech_TC,102158,102158,711558,6.96527,6.81813e-05,10,4,0.71524,130051,1
thermomech_TK,102158,102158,711558,6.96527,6.81813e-05,10,4,0.71524,130051,1
thread,29736,29736,4.47005e+06,150.324,0.0050553,306,48,47.1845,36591,35
Tina_AskCog,11,11,36,3.27273,0.297521,7,2,1.35451,16,8
Tina_DisCal,11,11,41,3.72727,0.338843,6,1,1.35451,14,8
Tina_DisCog,11,11,48,4.36364,0.396694,8,2,1.55346,17,9
tmt_sym,726713,726713,5.08096e+06,6.9917,9.621e-06,9,3,1.0076,3843,3
tmt_unsym,917825,917825,4.5848e+06,4.99529,5.44253e-06,5,3,0.0863249,4321,3
tn2010,240116,240116,1.19397e+06,4.97245,2.07086e-05,89,1,2.99611,43830,0
tols1090,1090,1090,3546,3.25321,0.0029846,90,1,11.2478,177,3
tols2000,2000,2000,5184,2.592,0.001296,90,1,8.3394,177,3
tols340,340,340,2196,6.45882,0.0189965,90,1,19.7559,177,3
tols4000,4000,4000,8784,2.196,0.000549,90,1,5.91689,177,3
tols90,90,90,1746,19.4,0.215556,90,1,35.3021,109,3
tomography,500,500,28726,57.452,0.114904,335,1,63.4387,967,5
torsion1,40000,40000,197608,4.9402,0.000123505,5,1,0.41979,5,5
torso1,116158,116158,8.5165e+06,73.3182,0.000631194,3263,9,419.588,45496,13
torso2,115967,115967,1.03347e+06,8.91179,7.68476e-05,10,5,0.587506,6742,13
torso3,259156,259156,4.42904e+06,17.0903,6.59458e-05,22,7,4.39231,34684,5
trans4,116835,116835,766396,6.55964,5.61445e-05,114190,1,361.498,230681,1
trans5,116835,116835,766396,6.55964,5.61445e-05,114190,1,361.498,230681,1
transient,178866,178866,961790,5.37715,3.00625e-05,60423,1,147.185,284773,3
Transport,1.60211e+06,1.60211e+06,2.35007e+07,14.6686,9.1558e-06,15,5,1.11529,15,15
trdheim,22098,22098,1.93532e+06,87.5791,0.00396322,150,54,32.371,1067,77
Trefethen_150,150,150,2040,13.6,0.0906667,15,9,1.10755,17,15
Trefethen_20,20,20,158,7.9,0.395,9,6,0.830662,11,9
Trefethen_200,200,200,2890,14.45,0.07225,16,9,1.24399,17,17
Trefethen_2000,2000,2000,41906,20.953,0.0104765,22,12,1.40598,23,23
Trefethen_20000,20000,20000,554466,27.7233,0.00138616,29,16,1.17403,31,29
Trefethen_20000b,19999,19999,554435,27.7231,0.00138623,29,16,1.17404,31,29
Trefethen_200b,199,199,2873,14.4372,0.0725487,16,9,1.23794,17,17
Trefethen_20b,19,19,147,7.73684,0.407202,9,6,0.848659,11,9
Trefethen_300,300,300,4678,15.5933,0.0519778,17,10,1.13781,19,17
Trefethen_500,500,500,8478,16.956,0.033912,18,10,1.38927,19,19
Trefethen_700,700,700,12654,18.0771,0.0258245,19,11,1.21763,21,21
troll,213453,213453,1.19851e+07,56.1487,0.00026305,387,15,12.8879,45425,23
TS,2142,2142,45262,21.1307,0.00986495,23,1,6.13433,83,50
TSC_OPF_1047,8140,8140,2.0169e+06,247.777,0.0304394,1526,1,323.646,9171,19
TSC_OPF_300,9774,9774,820804,83.9783,0.00859201,4206,1,193.03,9983,153
TSOPF_FS_b162_c1,10798,10798,608540,56.3567,0.00521918,5054,1,243.783,11197,81
TSOPF_FS_b162_c3,30798,30798,1.8013e+06,58.4876,0.00189907,15054,1,428.059,31201,85
TSOPF_FS_b162_c4,40798,40798,2.39822e+06,58.7828,0.00144083,20054,1,495.462,41203,85
TSOPF_FS_b300,29214,29214,4.40012e+06,150.617,0.00515564,13942,1,676.274,29731,211
TSOPF_FS_b300_c1,29214,29214,4.40012e+06,150.617,0.00515564,13942,1,676.274,29731,211
TSOPF_FS_b300_c2,56814,56814,8.76747e+06,154.319,0.00271621,27742,1,962.146,57333,219
TSOPF_FS_b300_c3,84414,84414,1.31359e+07,155.613,0.00184345,41542,1,1181.18,84935,223
TSOPF_FS_b39_c19,76216,76216,1.9776e+06,25.9473,0.000340444,38024,1,436.151,76339,37
TSOPF_FS_b39_c30,120216,120216,3.12116e+06,25.9629,0.000215969,60024,1,548.184,120361,37
TSOPF_FS_b39_c7,28216,28216,730080,25.8747,0.000917022,14024,1,264.436,28315,37
TSOPF_FS_b9_c1,2454,2454,25032,10.2005,0.00415668,1210,1,42.7657,2507,17
TSOPF_FS_b9_c6,14454,14454,147972,10.2374,0.000708277,7210,1,105.253,14517,17
TSOPF_RS_b162_c1,5374,5374,205399,38.2209,0.00711218,77,3,36.1838,3056,58
TSOPF_RS_b162_c3,15374,15374,610299,39.6968,0.00258208,77,3,36.406,8058,58
TSOPF_RS_b162_c4,20374,20374,812749,39.8915,0.00195796,77,3,36.4307,10559,58
TSOPF_RS_b2052_c1,25626,25626,6.7611e+06,263.838,0.0102957,635,2,310.475,14689,434
TSOPF_RS_b2383,38120,38120,1.61712e+07,424.217,0.0111285,983,2,484.237,23364,684
TSOPF_RS_b2383_c1,38120,38120,1.61712e+07,424.217,0.0111285,983,2,484.237,23364,684
TSOPF_RS_b300_c1,14538,14538,1.47432e+06,101.412,0.00697564,209,1,102.253,7847,153
TSOPF_RS_b300_c2,28338,28338,2.94389e+06,103.885,0.00366592,209,1,102.405,14748,154
TSOPF_RS_b300_c3,42138,42138,4.41345e+06,104.738,0.00248559,209,1,102.443,21649,154
TSOPF_RS_b39_c19,38098,38098,684206,17.9591,0.000471392,32,2,13.996,19144,25
TSOPF_RS_b39_c30,60098,60098,1.07999e+06,17.9704,0.000299019,32,2,13.9976,30155,25
TSOPF_RS_b39_c7,14098,14098,252446,17.9065,0.00127015,32,2,13.9884,7132,25
TSOPF_RS_b678_c1,18696,18696,4.39629e+06,235.146,0.0125773,512,2,252.766,10465,367
TSOPF_RS_b678_c2,35696,35696,8.78195e+06,246.021,0.0068921,512,2,253.611,18966,371
TSOPF_RS_b9_c6,7224,7224,54082,7.48643,0.00103633,11,2,3.49934,3645,10
tsyl201,20685,20685,2.45496e+06,118.683,0.00573763,162,60,28.5546,27795,63
tub100,100,100,396,3.96,0.0396,4,3,0.195959,5,5
tub1000,1000,1000,3996,3.996,0.003996,4,3,0.0631189,5,5
tube1,21498,21498,897056,41.7274,0.00194099,48,28,5.24381,5519,21
tube2,21498,21498,897056,41.7274,0.00194099,48,28,5.24381,16957,39
tuma1,22967,22967,87760,3.82113,0.000166375,5,1,1.33733,26661,3
tuma2,12992,12992,49365,3.79965,0.00029246,5,1,1.3597,14949,3
tumorAntiAngiogenesis_1,205,205,1783,8.69756,0.0424271,201,2,13.839,257,13
tumorAntiAngiogenesis_2,305,305,2699,8.84918,0.0290137,301,2,17.2028,383,13
tumorAntiAngiogenesis_3,410,410,3952,9.63902,0.0235098,406,2,20.1784,515,17
tumorAntiAngiogenesis_4,455,455,4593,10.0945,0.0221857,451,2,21.3104,569,17
tumorAntiAngiogenesis_5,460,460,4690,10.1957,0.0221645,456,2,21.4422,575,17
tumorAntiAngiogenesis_6,465,465,4795,10.3118,0.022176,461,2,21.5784,581,17
tumorAntiAngiogenesis_7,475,475,4597,9.67789,0.0203745,471,2,21.7872,593,17
tumorAntiAngiogenesis_8,490,490,4776,9.74694,0.0198917,486,2,22.1365,611,17
turon_m,189924,189924,1.69088e+06,8.90291,4.68762e-05,11,1,2.76194,184049,7
twotone,120750,120750,1.22422e+06,10.1385,8.39627e-05,185,1,15.0349,4781,3
tx2010,914231,914231,4.45627e+06,4.87434,5.33163e-06,121,1,3.0497,167580,0
uk,4824,4824,13674,2.83458,0.000587599,3,1,0.40621,1300,2
uk-2002,1.85205e+07,1.85205e+07,2.98114e+08,16.0964,8.69115e-07,2450,0,27.5291,7.59274e+06,4
ukerbe1,5981,5981,15704,2.62565,0.000438998,8,2,0.972006,908,2
ukerbe1_dual,1866,1866,7076,3.79207,0.00203219,4,2,0.40846,284,4
umistfacesnorm_10NN,575,575,6990,12.1565,0.0211418,23,10,2.31438,414,12
USAir97,332,332,4252,12.8072,0.038576,139,1,20.1032,450,0
USpowerGrid,4941,4941,13188,2.6691,0.000540193,19,1,1.79127,1728,0
usps_norm_5NN,11000,11000,81112,7.37382,0.000670347,44,5,2.48455,7164,0
usroads,129164,129164,330870,2.56163,1.98324e-05,7,1,0.784015,5300,0
usroads-48,126146,126146,323900,2.56766,2.03547e-05,7,1,0.781715,5300,0
ut2010,115406,115406,572066,4.95699,4.29526e-05,196,1,3.82178,33870,0
utm1700b,1700,1700,21509,12.6524,0.00744256,29,1,6.67971,72,18
utm300,300,300,3155,10.5167,0.0350556,33,1,7.66745,71,19
